External_ID	Internal_ID
202907	2481
3025315	19697
394733	7881
2623012	18290
65656	8257
999541	16463
386874	7790
1009464	10960
2621329	8252
2714353	3839
2984142	16864
1484693	8245
31983	1312
81479	8243
3230736	8241
283810	1573
758826	8239
47920	8236
649757	10760
2615204	8385
2552945	14789
3046670	8235
363952	8225
225991	8223
160825	8222
285	8220
3383024	16726
149698	8217
75654	8216
2856556	13237
2644401	8213
3073561	8210
2117	1662
479436	10835
2823232	2348
401471	8208
3120114	2877
279113	8206
2751478	8203
3381356	9692
226900	17707
2610881	8202
92645	8193
80842	8192
1263763	5675
1399	3056
1346775	18095
964	8191
1868734	3032
2946593	8190
2739063	5808
2614800	8584
933080	8189
1274	4602
2163011	8182
46205	1241
2631622	8179
473413	19051
2617606	8177
75697	8175
2711328	11031
1481665	8173
527027	20649
634454	16182
2605989	17211
2626614	8169
2937909	428
1940612	8168
143	8931
2615021	20121
2630031	8162
1156568	2122
420662	16642
2952525	14692
3014784	15986
463040	8158
3077918	19667
179636	8270
1114970	13039
96473	14973
521	8150
520	8149
519	8148
255247	3037
1853228	891
670307	15430
2582914	8145
1755241	4121
259357	8143
2069367	8139
1353891	8137
1287736	8135
1050	6426
353851	12763
2781952	13585
3074130	18530
32002	8130
2026885	9332
1051074	10214
1217098	212
1678028	19713
2675298	8126
2903581	11798
2496847	8122
1565605	8120
3379708	21558
2707020	1935
2976809	3653
3018315	20078
157592	8115
33074	14631
1914471	8114
2954703	9826
49283	3210
2646513	8112
73141	6417
1231	8107
520056	13079
44574	8104
2321187	2625
2778876	8093
2011015	5886
405	8084
1366047	10154
2588534	8082
326457	334
17	8081
1452727	17706
2897332	8078
2768162	8077
2975692	12342
2617492	8075
2771361	8070
31965	4444
228410	16224
3040935	8069
2984322	8064
2652274	3978
2590015	14817
2787628	8986
2626400	8054
2635836	8052
1932662	8050
1053551	8048
1676141	634
33995	8043
2939415	14503
1196163	17847
2500548	8024
2023229	19700
1490052	10173
58095	18778
1633874	8023
481146	8021
446692	8020
151157	8018
146474	8017
1391654	9189
2724	8009
69710	8978
484770	10820
3016636	16444
2638931	8001
1249101	4870
1412525	21090
2043170	7992
3392115	13455
2582913	7991
1509244	7989
1094184	19058
91604	7987
2806609	7986
2682091	20293
2599305	7977
1071778	21428
2921670	9838
3024400	7976
2633795	9199
1456591	7975
335929	741
3158337	1013
469	2091
1892404	17767
2618732	7974
2686094	7967
324767	2955
78587	7965
2621164	9186
3021811	7964
2813778	7963
2774189	7960
1851544	8181
13160	7948
293	7947
2864207	6859
2967972	12805
335476	8263
2708539	7946
155920	19084
69666	7940
2829815	729
671232	3388
2647902	8765
882096	9907
3039426	9742
2831896	14185
284016	7935
1549949	7283
542	7934
2138101	10711
1806053	11346
83554	19916
2629224	7931
1176514	16461
3047478	8141
38293	6886
142058	7521
335406	7928
2026189	9460
1041	7924
2906461	10344
1827305	14488
543877	7918
645517	7916
2800693	7915
3381777	15091
2975691	12341
1648404	7914
2867233	7904
86331	1224
2929492	10655
2950245	14827
2493679	15478
2645039	7901
216938	5607
133926	5517
71667	17289
225971	7896
192812	7895
1348774	7893
62088	8950
1971364	14596
2954579	9596
2173831	7889
3066210	19658
360102	18985
361183	7887
3047872	10097
328692	9272
370735	1381
2975701	12349
2762729	7884
2725558	7882
1550733	7879
427923	8875
596095	598
2676235	7877
1763828	7876
3029761	13603
1913578	7871
562970	10139
1242102	21188
64898	822
2420313	10495
1582356	7866
1229164	7865
3034675	13343
2614943	7862
3092262	11071
2054227	7861
2801335	7484
33052	7854
1278232	4136
83380	12638
2698673	7850
45663	8870
2644732	7849
2042895	469
1176536	7847
470934	6176
205844	7846
2815343	8563
262724	17615
2611147	7842
1299044	20858
332055	7837
121428	7835
1325102	15327
2632541	20155
76947	7833
2626550	7830
1867408	7829
290180	17470
430066	19323
585890	2591
2890321	7819
2764186	7817
1435994	19783
355243	6697
879567	8841
2975620	12295
2759526	7815
2714944	7814
2714943	7813
307595	585
2698828	7812
2698679	7811
2740185	8908
1121451	17011
3097369	10326
511995	21908
2319844	7806
2071607	7805
1609977	7802
1560345	7801
1327635	7798
2942452	19363
1176646	7797
2629356	6360
88916	8953
2703794	6258
1214242	11887
2715679	8739
1159204	5656
453602	14421
424800	7792
71999	4312
3081204	11746
2479367	13883
2921422	9544
2795293	8878
185951	7785
152682	7784
68569	7782
33051	7781
2647929	4376
28213	7780
2643091	4028
311180	7775
3233575	7774
2527973	17208
473426	19069
2854199	7773
2854191	7771
1567505	19329
1579316	7770
1524259	7769
2914710	8426
2975339	10086
1758178	7764
1737425	4731
990317	17896
1397108	7763
2891324	2603
2977321	21522
875171	7760
2576917	16544
1248725	16770
2632480	7759
3058420	7758
2892396	1174
2767878	1072
2954655	10176
2614920	7747
1930071	4075
42	9177
2645127	7740
1981031	17003
2644636	7738
223786	8653
2620237	2992
1354304	14281
2803301	9085
1646	4280
2628660	7732
2930199	7730
1643513	17120
1396826	7728
2642006	7050
506591	7727
3038773	7725
2645469	7724
2625375	7723
1338689	13104
490	8463
996634	11385
92945	7716
1192854	14384
74033	7715
2751170	18380
3080976	7714
3080827	7713
2980108	7712
540747	7709
90105	18785
2954019	19546
2975888	12462
300560	4384
134536	8361
83219	7700
3050898	2456
2624628	7698
2978973	7687
2937411	7682
251538	21225
2605946	7678
2997337	7672
2893572	6235
1217100	540
2866808	13247
1075	7667
251722	20831
125593	19465
2629118	7663
245188	7662
1866325	16055
960	9205
379347	7656
1826607	7654
343	14473
1385999	17824
1835	1531
2758038	7651
2944815	2577
455076	17477
2641312	7650
2662065	12005
1537215	7646
1493	3720
2201350	7936
1532	3963
167556	18428
517719	7644
2613772	15604
2623558	7643
29433	7186
1063	7640
36868	14072
2623618	7639
2879107	10406
1198114	16949
2881234	7685
2175632	11144
3088764	17389
390874	17647
3098076	3411
1334071	18065
991904	7632
195105	7631
2976007	12688
3076557	7630
1915078	7628
2599927	5783
3118752	13392
2500533	7626
2023214	12934
2770322	14499
1234600	16769
119542	7623
2633320	7622
2631432	7621
714359	20644
2690380	10404
1196164	17848
3064531	7619
1855616	16531
2975740	12379
3017783	7617
29351	10669
3017781	7616
1855613	16530
359786	9350
485915	17024
1529068	7607
698948	10536
67351	5255
2916802	10180
2875710	9536
1077935	7605
405559	7601
2750648	14459
1775403	257
184748	7599
1284657	2255
147645	7598
355315	10237
1196175	17845
859058	7587
2602016	7586
2921488	9557
2048283	7581
1528106	7579
220697	7577
1862145	7574
1073531	1478
2609253	11245
3144925	7571
2630922	7564
2202148	7563
1704076	3563
2798577	8988
1325114	15330
65959	8015
3241168	16168
528244	7558
2614952	7552
2775080	7551
1084	7548
2748098	7679
2116684	18481
1085	7541
2336	9289
575614	22145
1920990	7533
3020899	8734
1802984	7532
2653857	11814
3002742	21479
59732	20239
234827	7530
857417	4422
3066220	7529
2939414	12284
1196162	17840
951	7525
2641111	7756
106179	7520
2762563	9855
769	7517
2588536	8092
2115978	7516
2676309	11637
2780074	16043
2996317	7514
3066369	7509
191675	1797
233181	2552
1335043	7495
1874621	17495
1176482	8660
2984530	7494
2527964	17206
2623280	7493
132920	10143
3079908	12924
2954507	9707
2975260	17390
3026418	7487
29575	8163
1921510	7880
1486034	20126
1244085	21238
2631504	7134
3233341	15866
2774137	7483
3160863	9935
1336746	10278
2782004	12038
291644	20314
1102	20595
3068632	7478
1526658	7476
198466	17879
2954636	9611
3058401	11618
2184161	7472
538381	7461
2634434	6200
2629323	7458
1052095	16199
2547399	8381
762641	17341
1458461	7452
2795782	9070
2081051	16542
256618	7450
2705472	13194
3162530	7445
2975753	12391
2646111	7444
2631913	7441
2714925	16439
655353	7439
331696	7437
2688601	7436
679190	21907
1141663	14230
1930277	17240
2615206	7422
2594453	11989
160808	8581
2983216	10411
2629616	7418
741093	13692
1486262	7416
2876713	9537
293089	7415
2775246	21517
408	7411
272951	22095
1071768	21418
2921660	9733
2879617	11002
451516	17685
1310167	19805
3033930	1011
2202828	7403
2051553	7400
204536	16973
570505	7398
374432	7396
685727	11626
3351560	9669
521097	21562
1151742	3420
2871493	13254
643214	2943
248907	20086
107400	7391
1352580	18119
950	7524
211165	18262
2762301	9143
410	7388
717962	10756
3025665	10092
348824	15557
392593	8440
2871820	7370
2083206	2269
352475	7367
53	2817
332101	3751
2921393	9725
57479	2584
1302659	3148
2679963	20273
35786	9171
1525371	7359
2770551	11317
78526	7358
2259340	7611
1273132	7355
556287	7354
203486	103
34021	7352
34020	7351
93217	2518
475069	7349
1670800	7348
2643807	7346
3017361	11419
2975855	12442
2093834	9498
430679	7340
2505979	5895
3398358	13459
3095608	16149
536018	7333
2815577	3791
29390	10181
71433	7331
1178778	20109
43617	7330
2111	1689
442120	7502
381	7327
1079	7473
2638441	7323
2648467	7413
2590157	21249
656179	8334
1867719	7322
60890	7741
2980498	16252
2617503	7313
1427356	7306
943830	7302
2770094	1209
1449752	9388
2638247	7300
290	7295
2864204	6856
166314	18334
2620835	5174
2857077	12914
1242083	18850
1242078	18845
1274631	7270
2831106	709
2051905	13613
118117	13985
412418	17070
1201032	19837
990078	7268
3034016	8927
931866	7267
858423	7266
2527983	17223
2932182	4272
948563	9366
136996	7260
108015	7259
44255	7257
29448	7256
1648182	5338
133924	7726
216936	5605
375	7255
2624500	7254
173366	7247
28095	8298
2750995	7241
2133959	7237
2529386	9504
59779	7595
33047	7226
33046	7225
2917713	13499
33045	7224
41899	8299
807	7223
1130804	10263
50338	15552
2709396	8485
1194427	6951
1548547	7219
585455	7217
1972068	7216
533	7315
428	7253
1370126	19197
1561924	7213
266951	7898
2778064	15000
84030	4004
1979344	21508
3072462	2841
1068975	10631
190721	8322
335992	15773
107709	17181
334543	7203
44001	4143
330922	7202
2619116	7310
256326	7200
196806	7199
45610	7198
1393	3278
2904122	7197
60961	6816
2572074	16857
2904119	7194
2924872	1153
386891	7192
931101	21946
90241	7191
152500	16472
34059	7187
1507522	14027
84566	9115
480	7185
3135257	11228
3051171	19682
1186051	21492
92933	7555
1192842	18885
1962910	811
240411	2588
2627006	12946
3045147	7181
347257	5682
3273430	16371
575540	19911
1905847	11138
2989769	9420
2609668	7176
153493	8501
693071	358
2006115	7173
3098297	21645
1879050	7171
32033	637
1871111	7170
1458279	9384
67828	13523
1776741	7166
1324350	7165
1855336	21578
2528024	17249
118	9038
756892	7162
2799681	9403
487316	7161
2853158	15172
134874	19080
202951	7156
106649	7151
2680021	2528
1267768	7653
132607	12931
70346	7148
2572082	16858
40214	7144
29430	7143
357794	6883
2621506	7139
2637139	7138
868597	19086
309806	8788
2618356	5133
86173	7122
2749807	13212
2618068	7117
1055323	974
1325112	15329
3296934	10107
2915177	2648
1151172	18841
393662	7112
1412517	21082
2884022	5555
1352594	18133
2485839	14175
1385930	19742
1353886	8392
2993563	8656
2819099	14931
86304	7101
1284798	21240
65551	2843
2648457	7098
2426	7097
2585117	21871
230709	7033
1392877	5873
1620215	7094
1675686	7093
3066137	19591
163359	7091
1898042	7464
342451	9394
1193324	17432
1267021	7088
1196095	7085
2005462	18268
2653681	21657
1182176	20884
3074111	7084
1182172	20882
3074107	7082
2629322	7079
738	7078
1032623	7072
157673	7070
1930546	9851
517	2463
1183438	18278
2949090	8233
1343064	9380
880591	15905
93219	8327
3081651	11747
2770636	7057
2293317	3776
861360	11042
2645054	7056
754	7045
753	7044
747	7043
210	8586
42253	8729
197575	7040
729	7037
727	7036
195913	7731
2291966	9924
112901	4068
726	7035
1962850	133
3104265	13386
119219	8343
1239881	15258
3066145	19596
67854	7030
1914871	18258
51049	7028
716	7025
187493	6689
913848	17940
349221	9202
685565	18492
55404	5230
2857059	11487
3023083	18542
2648686	7466
3066177	19628
2636315	7015
2138243	134
263764	7014
648794	7011
218936	7009
1775411	638
550984	14585
3140247	15400
155194	7232
2973977	11084
73010	7006
2630544	7827
656	7003
2906076	20005
654	7002
651	7000
394958	3753
648	6998
83656	5284
1755811	6994
688	6991
2138247	902
257493	7010
668	6990
1204342	17779
134222	8827
404011	6833
673	6987
1121335	17962
2641261	6986
1927128	6985
2636825	6983
3034029	6978
1412463	21028
2841925	6977
2610897	8259
1891787	7692
1871034	5068
2620219	8527
2662262	6974
3098075	3410
2579250	16920
1334070	18064
435912	6937
99	2157
512562	16735
2546356	18285
2572923	6971
186328	230
2593676	5352
3070995	4139
2494234	8419
1441627	13743
1534743	6959
2632499	7575
79880	3124
1481923	6957
257496	4453
153731	4478
1435069	6954
147375	9944
2104	1652
1328770	6952
393133	9895
351627	10852
2648384	9225
2638111	7443
1117707	6950
2563896	7538
990268	6948
2795779	9063
673372	6945
1192197	10819
664643	6944
3069686	8759
547	1785
2905967	383
672161	21381
83559	19921
446372	6938
633149	16118
413403	6936
475662	6628
2903763	12161
2509455	4460
2903762	12160
3074108	7090
413401	6934
278860	6931
246167	6929
1055534	18729
418127	9352
2991499	20458
212667	6928
212663	6927
33024	1305
2723776	2168
198832	6926
170679	6922
1457365	20612
76258	6916
29497	6910
2618290	8715
2086577	3019
3095609	16301
29494	6908
2831149	12046
194196	8497
28169	6904
1328881	720
687	6902
2138246	357
676	6900
675	6899
674	6898
656178	8333
1328866	11243
1121336	17960
1093790	14877
672	6897
83684	10374
666	6896
1071762	21412
2921654	10036
1935446	6894
2762306	9145
1796644	7075
53392	1885
553611	6889
2875764	2935
3033808	5391
1940690	6881
944546	16901
502366	6880
2763022	21861
1249474	19768
2614829	6879
3092148	15932
136468	6920
135577	6876
2589991	14749
529884	18001
2921450	10020
2918765	7821
3128980	4354
106648	7150
2638514	7438
86102	6875
2867004	9534
90736	6870
1335916	13733
1233262	5666
2999068	6865
2864213	6864
871925	19160
420402	6681
244596	7364
2864209	6861
2864208	6860
3153519	21718
2901261	1775
294	13017
2925845	10053
165696	2335
84378	8994
292	16464
2864203	6855
1245469	15303
526226	11631
2850562	19499
2814294	6853
2814292	6851
2593656	6849
3050222	11431
744515	8984
1138822	3594
1122150	10464
2593655	6848
2954573	9595
1987584	6842
755175	6836
568814	10194
2685620	7087
157687	9234
1318743	7235
1105100	21308
558541	6834
359303	6832
3077946	15641
271098	6830
1309	3353
2757714	13602
2625913	7250
150120	6822
1416627	7017
70864	6819
29358	3913
70863	6818
299146	4993
336407	21350
63	8453
56812	6813
2886822	845
2155	12867
38313	6811
186801	59
2584944	8420
3242415	6807
3065647	6804
2054316	6801
41275	2367
1357074	13106
1266052	6787
1909395	12678
2781021	14391
119	17215
3035452	6786
379068	17329
2813274	725
2518973	6784
3079304	15942
882626	6781
3082444	9830
3162571	14517
277	9257
267375	6774
59845	3212
869212	17164
194690	6771
418223	7397
472693	6177
152297	6765
3014995	11693
2931983	12282
77608	6762
1281282	19021
43662	6761
2886823	2719
2807096	7683
3097638	2427
1266844	16188
2864202	14824
1937961	9154
550542	10161
70348	7149
1920240	677
2646595	4327
2614945	7890
218494	10191
3144667	13413
2758558	6747
2903829	12217
2052956	13144
2820817	15083
1132507	20921
2183582	6746
1747769	556
2259620	6745
2884220	12058
2935863	6740
51196	1193
2749086	16167
985081	19819
1526571	6738
29407	2115
2976333	13325
2637969	8876
326544	6736
3050214	11428
1535245	15567
680279	6729
721785	8276
1448140	18603
1635171	6725
2646512	6720
1445505	6719
2161747	6718
158327	6715
3003618	15055
2054915	13146
2685560	6710
2893090	17512
346911	7435
141451	6707
3041344	17772
224463	909
2641084	7344
2992805	10606
1871025	393
105219	8321
1661694	11940
2614693	6694
2884482	19397
2614692	6693
2742796	6691
1854492	8714
2768161	8076
2726118	5359
2624967	6690
2912824	9828
3123039	13398
2921510	9824
3075605	7864
45667	958
48076	6680
2972485	7824
491948	6675
196814	6671
1462747	17662
321332	18345
404405	8545
178399	6670
119864	6669
2989768	9419
3342569	13435
1745854	7428
2721245	12019
1385724	21365
502821	6664
46255	1063
2984846	6733
411474	10755
115551	6662
689	6903
2733484	6658
657387	6654
1632778	1446
2871170	11081
2634022	6652
2903811	12202
205921	17874
2642796	6647
401472	4707
2954091	13308
471855	12733
28258	6644
33073	6642
325217	7332
3394356	17571
44	9178
186821	398
2290923	8506
443906	17995
2866211	6636
2989767	9418
1335	3361
3377527	2785
1930622	6632
171865	8124
1897729	6631
562019	21329
1150621	16914
1178482	6630
926034	21003
2817969	15103
2954691	10072
313590	21665
2625955	7314
2003365	15951
3082521	18453
232346	6627
3137766	1964
2100116	6969
55206	8920
2746	6623
44252	3209
2840183	6622
1094170	22082
1052	6436
374606	15450
3108543	6620
2631224	7218
2880260	4596
2010972	7944
203123	10415
2822412	6619
271065	6618
1276	4627
2633072	7754
34003	7592
1423833	17939
1808979	6616
2562282	6633
1760988	6615
57664	8892
1890449	5733
3067653	6613
1704499	6612
2629967	7894
569860	7320
134047	18793
3238303	10331
73780	6610
281310	15037
3058963	6606
340320	4536
286802	4966
1581680	8090
2608980	6603
443150	18016
1031752	19846
1580596	7743
1538553	6602
421	6599
2618889	6596
66270	14077
996558	3137
2975923	12492
2733488	6635
388399	15874
180869	17745
151416	7475
3077589	13375
2487074	21787
2571160	2527
2976241	6585
2636986	6584
457921	16328
1235461	19305
1271862	22062
2911539	6582
1168287	11477
649462	17515
2911538	6581
649461	17489
2620188	6578
461876	3931
564369	6576
2954678	9617
2083052	13153
242606	6575
3069105	6574
59920	18407
2763498	6573
2634549	6572
522259	6570
244366	18948
3084920	6639
3126963	9029
2956823	15503
666685	6566
1123251	11328
582702	6565
43661	6812
1618	3576
416169	6564
2940299	3548
97138	10589
3019553	8433
1774373	19117
225297	8006
81475	6561
2903883	12260
2822368	6560
3382699	1927
1605891	6556
70856	7005
2685734	7583
1324796	6552
57739	2579
2993564	6598
2723775	701
2675101	6551
2511995	6550
882	17013
1349827	19839
949	7519
208479	4009
2633315	6547
558015	13993
2202149	6546
2331	3685
1463158	6545
2749844	5010
2708338	11292
2645906	6543
69284	6536
2901869	6535
1407653	10875
1905725	11758
